@timestamp;contentpackage;devicebrand;devicefamily;path;contenttype;protocol;timetoserv;@version;uid;cachename;sid;statuscode;assetnumber;timefirstbyte;devicemodel;livechannel;coordinates;uamajor;host;contentlength;cachecontrol;maxage;popname;osfamily;uafamily;method;manifest;hit;fragment
2088-05-13T13:58:17.000Z;;;0;841537;application/zip;HTTP/1.1;0.000186;1;;1;12395;200;;0.000127;;;0;0;0;61.65079365079365;Cache-Control:public,max-age=300;300;0;0;0;GET;FALSE;hit;FALSE
2088-05-13T13:58:16.000Z;;0;1;2029354;video/mp4;HTTP/1.1;0.006167;1;2483;1;16203;200;;0.006099;0;122;1;;1;534.1428571428571;Cache-Control:max-age=14400;14400;0;1;1;GET;FALSE;miss;FALSE
2088-05-13T13:58:17.000Z;;0;1;2029474;video/mp4;HTTP/1.1;0.009569;1;22394;1;472910;200;;0.008524;0;1;2214;4;1;17175.52380952381;Cache-Control:max-age=14400;14400;0;1;2;GET;FALSE;miss;FALSE
2088-05-13T13:58:17.000Z;;;0;1;application/zip;HTTP/1.1;0.000227;1;;1;484053;200;;0.000143;;;1;0;0;15.079365079365079;Cache-Control:public,max-age=300;300;0;0;0;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;2029256;video/mp4;HTTP/1.1;0.000211;1;8680;1;50708;200;;0.000142;0;6;6153;4;1;534.968253968254;Cache-Control:max-age=14400;14400;0;1;2;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;1;2;42;application/zip;HTTP/1.1;0.000194;1;;1;12163;304;;0.000132;1;;1;3;0;0.0;Cache-Control:public,max-age=300;300;0;3;4;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;151;text/xml;HTTP/1.1;0.00019;1;1472;1;8164;200;;0.000144;0;14;1;;1;20.857142857142858;Cache-Control:max-age=1;1;0;1;1;GET;FALSE;hit;FALSE
2088-05-13T13:58:16.000Z;;0;1;2029318;video/mp4;HTTP/1.1;0.000176;1;1019;1;4581;200;;0.000111;0;72;1;;1;528.952380952381;Cache-Control:max-age=14400;14400;0;1;1;GET;FALSE;hit;FALSE
2088-05-13T13:58:16.000Z;;0;1;92;text/xml;HTTP/1.1;0.000141;1;2652;1;479478;200;;0.0001;0;1;277;;1;21.49206349206349;Cache-Control:max-age=1;1;0;1;1;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;136;text/xml;HTTP/1.1;0.00014;1;1204;1;6574;200;;0.000106;0;28;858;;1;22.333333333333332;Cache-Control:max-age=1;1;0;1;1;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;4;8;2028768;video/mp4;HTTP/1.1;0.001075;1;1360;1;481394;200;;0.000156;7;28;1;;1;28650.190476190477;Cache-Control:max-age=14400;14400;0;6;8;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;2029444;video/mp4;HTTP/1.1;0.00019;1;7024;1;57181;200;;0.000124;0;8;1;;1;532.3809523809524;Cache-Control:max-age=14400;14400;0;1;1;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;;0;1;application/zip;HTTP/1.1;0.0002;1;;1;483953;200;;0.000137;;;3794;0;0;15.079365079365079;Cache-Control:public,max-age=300;300;0;0;0;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;1;2;1125565;application/zip;HTTP/1.1;0.00019;1;;1;483699;200;;0.000136;1;;1;3;0;37.38095238095238;Cache-Control:public,max-age=300;300;0;3;4;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;1;2;1404895;application/zip;HTTP/1.1;0.000202;1;;1;484008;200;;0.000139;1;;488;3;0;114.84126984126983;Cache-Control:public,max-age=300;300;0;3;4;GET;FALSE;hit;FALSE
2088-05-13T13:58:16.000Z;;1;2;1404895;application/zip;HTTP/1.1;0.000204;1;;1;483768;200;;0.000139;1;;11809;3;0;114.84126984126983;Cache-Control:public,max-age=300;300;0;3;4;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;;0;1;application/zip;HTTP/1.1;0.000179;1;;1;483575;200;;0.000126;;;277;0;0;15.079365079365079;Cache-Control:public,max-age=300;300;0;0;0;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;1;2;42;application/zip;HTTP/1.1;0.000241;1;;1;483575;304;;0.000139;1;;0;3;0;0.0;Cache-Control:public,max-age=300;300;0;3;4;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;1;5;59;application/vnd.apple.mpegurl;HTTP/1.1;0.000138;1;1936;1;12067;200;;0.000106;4;22;34;;1;9.253968253968255;Cache-Control:max-age=1;1;0;3;6;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;2029229;video/mp4;HTTP/1.1;0.000211;1;913;1;481060;200;;0.00014;0;48;1;;1;537.1111111111111;Cache-Control:max-age=14400;14400;0;1;1;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;82;text/xml;HTTP/1.1;0.000225;1;600;1;14339;200;;0.000173;0;0;84;4;1;20.841269841269842;Cache-Control:max-age=1;1;0;1;2;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;2029173;video/mp4;HTTP/1.1;0.000272;1;3357;1;480108;200;;0.000154;0;79;3100;1;1;532.1111111111111;Cache-Control:max-age=14400;14400;0;1;2;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;;0;1;application/zip;HTTP/1.1;0.000184;1;;1;483953;200;;0.000125;;;1;0;0;15.079365079365079;Cache-Control:public,max-age=300;300;0;0;0;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;2029301;video/mp4;HTTP/1.1;0.000879;1;913;1;481060;200;;0.000116;0;48;1;;1;33599.76190476191;Cache-Control:max-age=14400;14400;0;1;1;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;23;text/xml;HTTP/1.1;0.000252;1;794;1;5733;200;;0.000207;0;10;1;;1;22.46031746031746;Cache-Control:max-age=1;1;0;1;1;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;136;text/xml;HTTP/1.1;0.000186;1;6694;1;483248;200;;0.000137;0;28;1;;1;22.333333333333332;Cache-Control:max-age=1;1;0;1;1;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;1;5;8823;application/vnd.apple.mpegurl;HTTP/1.1;0.012572;1;800;1;438388;200;;0.012521;4;62;1;;1;7.666666666666667;Cache-Control:max-age=1;1;0;3;6;GET;FALSE;miss;FALSE
2088-05-13T13:58:17.000Z;;0;1;2029509;video/mp4;HTTP/1.1;0.000558;1;2520;1;19368;200;;0.00012;0;13;1;1;1;15973.746031746032;Cache-Control:max-age=14400;14400;0;1;2;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;2029495;video/mp4;HTTP/1.1;0.000216;1;2520;1;19368;200;;0.000153;0;13;3555;1;1;530.3174603174604;Cache-Control:max-age=14400;14400;0;1;2;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;18;text/xml;HTTP/1.1;0.000185;1;8864;1;52053;200;;0.000117;0;8;1;4;1;22.603174603174605;Cache-Control:max-age=1;1;0;1;2;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;2029438;video/mp4;HTTP/1.1;0.000237;1;7092;1;472840;200;;0.000161;0;14;1;;1;531.0793650793651;Cache-Control:max-age=14400;14400;0;1;1;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;82;text/xml;HTTP/1.1;0.000184;1;32;1;479743;200;;0.000138;0;0;21;;1;20.841269841269842;Cache-Control:max-age=1;1;0;1;1;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;2029438;video/mp4;HTTP/1.1;0.000212;1;6;1;9089;200;;0.000124;0;14;1;;1;531.0793650793651;Cache-Control:max-age=14400;14400;0;1;1;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;1;2;28;application/zip;HTTP/1.1;0.000226;1;;1;483575;200;;0.000161;1;;1;3;0;12.507936507936508;Cache-Control:public,max-age=300;300;0;3;4;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;1;2;1125565;application/zip;HTTP/1.1;0.000243;1;;1;484083;200;;0.000185;1;;1;3;0;37.38095238095238;Cache-Control:public,max-age=300;300;0;3;4;GET;FALSE;hit;FALSE
